a;0.69010562
python;0.65949965
horror;0.46007041
movie;0.8993177
reptiles;0.46007041
2000;0.46007041
maker;0.69010562
reptile;0.9030900000000001
air;0.46007041
automobile;0.69010562
the;0.44965885
genus;0.46007041
species;0.9030900000000001
of;0.89455256
molurus;0.69010562
coaster;0.7310728499999999
roller;0.7310728499999999
